"Product Name","Product ID","SKU","Size","Color","Price","Currency","Fulfillment Location","Store Name","Stock Location","On Hand"
"COVER CLOTH WOODLAND JACKET","703060850386","F1420235879-1-Cabin-XL-LKA","XL","Cabin",341.25,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850393","F1420235879-1-Blk-2XL-LKA","XXL","Black",136.5,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850409","F1420235879-1-Cabin-2XL-LKA","XXL","Cabin",341.25,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850430","F1420235879-1-Blk-LL-LKA","L Long","Black",136.5,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850447","F1420235879-1-Cabin-LL-LKA","L Long","Cabin",341.25,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850454","F1420235879-1-Blk-ML-LKA","M Long","Black",136.5,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850461","F1420235879-1-Cabin-ML-LKA","M Long","Cabin",341.25,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850478","F1420235879-1-Blk-XLL-LKA","XL Long","Black",136.5,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850485","F1420235879-1-Cabin-XLL-LKA","XL Long","Cabin",273.0,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850492","F1420235879-1-Blk-2XLL-LKA","XXL Long","Black",136.5,"USD","50003","Portland","Main",0
"COVER CLOTH WOODLAND JACKET","703060850508","F1420235879-1-Cabin-2XLL-LKA","XXL Long","Cabin",341.25,"USD","50003","Portland","Main",0
"TIN SHOOTING BAG","703060851239","F2020231632-1-DkTan-S-VNM","S","DarkTan",205.0,"USD","50003","Portland","Main",3
"TIN SHOOTING BAG","703060851246","F2020231632-1-DkTan-M-VNM","M","DarkTan",205.0,"USD","50003","Portland","Main",3
"TIN SHOOTING BAG","703060851253","F2020231632-1-DkTan-L-VNM","L","DarkTan",205.0,"USD","50003","Portland","Main",0
"TIN SHOOTING BAG","703060851260","F2020231632-1-DkTan-XL-VNM","XL","DarkTan",209.0,"USD","50003","Portland","Main",0
"MESH LOGGER CAP","703060851314","F1320244278-1-DkBrn-OS-USA","One Size","DkBrwnScnc",45.0,"USD","50003","Portland","Main",0
"TWIN FALLS TRAVEL HAT","703060851345","F1320230530-1-OtrGrn-S-LKA","S","OtterGreen",25.5,"USD","50003","Portland","Main",0
"TWIN FALLS TRAVEL HAT","703060851369","F1320230530-1-OtrGrn-M-LKA","M","OtterGreen",25.5,"USD","50003","Portland","Main",0
"TWIN FALLS TRAVEL HAT","703060851383","F1320230530-1-OtrGrn-L-LKA","L","OtterGreen",25.5,"USD","50003","Portland","Main",0
"TWIN FALLS TRAVEL HAT","703060851406","F1320230530-1-OtrGrn-XL-LKA","XL","OtterGreen",25.5,"USD","50003","Portland","Main",0
"TWIN FALLS TRAVEL HAT","703060851420","F1320230530-1-OtrGrn-2XL-LKA","XXL","OtterGreen",25.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851642","F1420232894-1-McKinlyOlv-S-BGD","S","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851659","F1420232894-1-McKinlyOlv-M-BGD","M","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851666","F1420232894-1-McKinlyOlv-L-BGD","L","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851673","F1420232894-1-McKinlyOlv-XS-BGD","XS","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851680","F1420232894-1-McKinlyOlv-XL-BGD","XL","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"SNOHOMISH REVERSIBLE JACKET","703060851697","F1420232894-1-McKinlyOlv-2XL-BGD","XXL","McKinlyOlv",127.5,"USD","50003","Portland","Main",0
"DUCK 64-OZ. CERAMIC GROWLER","703060851796","F20234136-1-TanFrstGrn-013764433","One Size","TanFrstGrn",150.0,"USD","50003","Portland","Main",0
"400G MERINO BOTTOMS","703060851819","F1420232896-1-Blk-S-BGD","S","Black",155.0,"USD","50003","Portland","Main",3
"400G MERINO BOTTOMS","703060851826","F1420232896-1-Blk-M-BGD","M","Black",155.0,"USD","50003","Portland","Main",2
"400G MERINO BOTTOMS","703060851833","F1420232896-1-Blk-L-BGD","L","Black",155.0,"USD","50003","Portland","Main",4
"400G MERINO BOTTOMS","703060851840","F1420232896-1-Blk-XS-BGD","XS","Black",155.0,"USD","50003","Portland","Main",3
"400G MERINO BOTTOMS","703060851857","F1420232896-1-Blk-XL-BGD","XL","Black",155.0,"USD","50003","Portland","Main",4
"400G MERINO BOTTOMS","703060851864","F1420232896-1-Blk-2XL-BGD","XXL","Black",155.0,"USD","50003","Portland","Main",3
"UTILITY COTTON TURTLENECK","703060851963","F20233077-1-White-000000474","S","White",63.75,"USD","50003","Portland","Main",0
"UTILITY COTTON TURTLENECK","703060851970","F20233077-1-White-000000399","M","White",63.75,"USD","50003","Portland","Main",0
"UTILITY COTTON TURTLENECK","703060851987","F20233077-1-White-000000470","L","White",63.75,"USD","50003","Portland","Main",0
"UTILITY COTTON TURTLENECK","703060852007","F20233077-1-White-000000476","XL","White",63.75,"USD","50003","Portland","Main",0
"UTILITY COTTON TURTLENECK","703060852014","F20233077-1-White-000000739","XXL","White",63.75,"USD","50003","Portland","Main",0
"S/S RANGER GRAPHIC T-SHIRT (DUCKS UNLIMITED)","703060852823","F1420233033-1-Wht-M-BGD","M","WhtDucks",19.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853097","F1420233197-1-BeaconRed-S-PER","S","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853103","F1420233197-1-BeaconRed-M-PER","M","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853110","F1420233197-1-BeaconRed-L-PER","L","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853127","F1420233197-1-BeaconRed-XS-PER","XS","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853134","F1420233197-1-BeaconRed-XL-PER","XL","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT UNION SUIT","703060853141","F1420233197-1-BeaconRed-2XL-PER","XXL","BeaRed",225.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT HENLEY","703060853240","F1420233067-1-Sand-S-PER","S","Sand",119.0,"USD","50003","Portland","Main",0
"WAFFLE KNIT HENLEY","703060853257","F1420233067-1-MossyRock-S-PER","S","Mossyrock",119.0,"USD","50003","Portland","Main",3
"WAFFLE KNIT HENLEY","703060853271","F1420233067-1-Sand-M-PER","M","Sand",115.0,"USD","50003","Portland","Main",5
"WAFFLE KNIT HENLEY","703060853288","F1420233067-1-MossyRock-M-PER","M","Mossyrock",119.0,"USD","50003","Portland","Main",3
"WAFFLE KNIT HENLEY","703060853301","F1420233067-1-Sand-L-PER","L","Sand",119.0,"USD","50003","Portland","Main",5
"WAFFLE KNIT HENLEY","703060853318","F1420233067-1-MossyRock-L-PER","L","Mossyrock",115.0,"USD","50003","Portland","Main",6
"WAFFLE KNIT HENLEY","703060853332","F1420233067-1-Sand-XS-PER","XS","Sand",119.0,"USD","50003","Portland","Main",3
"WAFFLE KNIT HENLEY","703060853349","F1420233067-1-MossyRock-XS-PER","XS","Mossyrock",119.0,"USD","50003","Portland","Main",3
"WAFFLE KNIT HENLEY","703060853363","F1420233067-1-Sand-XL-PER","XL","Sand",119.0,"USD","50003","Portland","Main",5
"WAFFLE KNIT HENLEY","703060853370","F1420233067-1-MossyRock-XL-PER","XL","Mossyrock",115.0,"USD","50003","Portland","Main",5
"WAFFLE KNIT HENLEY","703060853394","F1420233067-1-Sand-2XL-PER","XXL","Sand",119.0,"USD","50003","Portland","Main",4
"WAFFLE KNIT HENLEY","703060853400","F1420233067-1-MossyRock-2XL-PER","XXL","Mossyrock",119.0,"USD","50003","Portland","Main",2
"WAFFLE KNIT HENLEY","703060853424","F1420233067-1-Sand-3XL-PER","XXXL","Sand",119.0,"USD","50003","Portland","Main",1
"WAFFLE KNIT HENLEY","703060853431","F1420233067-1-MossyRock-3XL-PER","XXXL","Mossyrock",119.0,"USD","50003","Portland","Main",1
"LIGHTWEIGHT WAXED ANORAK (FAST TRACK)","703060853684","F1420187531-1-DkOlv-S-LKA","S","DarkOlive",250.0,"USD","50003","Portland","Main",0
"LIGHTWEIGHT WAXED ANORAK (FAST TRACK)","703060853691","F1420187531-1-DkOlv-M-LKA","M","DarkOlive",250.0,"USD","50003","Portland","Main",0
"LIGHTWEIGHT WAXED ANORAK (FAST TRACK)","703060853707","F1420187531-1-DkOlv-L-LKA","L","DarkOlive",250.0,"USD","50003","Portland","Main",0
"LIGHTWEIGHT WAXED ANORAK (FAST TRACK)","703060853714","F1420187531-1-DkOlv-XS-LKA","XS","DarkOlive",250.0,"USD","50003","Portland","Main",0
"LIGHTWEIGHT WAXED ANORAK (FAST TRACK)","703060853721","F1420187531-1-DkOlv-XL-LKA","XL","DarkOlive",250.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853813","F1420233134-1-IndRedBlk-34x34-USA","34x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853820","F1420233134-1-IndRedBlk-36x34-USA","36x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853837","F1420233134-1-IndRedBlk-38x34-USA","38x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853844","F1420233134-1-IndRedBlk-40x34-USA","40x34","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853868","F1420233134-1-IndRedBlk-30x33-USA","30x33","RawRedBlac",102.0,"USD","50003","Portland","Main",0
"RAIL-SPLITTER LINED JEANS","703060853875","F1420233134-1-IndRedBlk-31x33-USA","31x33","RawRedBlac",102.0,"USD","50003","Portland","Main",0
